stid,scid,group,gender,ethnicity,LEP,Spe.ed,year,scale,sp,stand
934399,Carmichael,T,Female,Hispanic,LEP,No,1,1402,no,Notapproach
934399,Carmichael,T,Female,Hispanic,LEP,No,2,1447,no,Notapproach
934437,Goodman,T,Male,Hispanic,secondyear,No,0,1454,no,Approaches
934437,Goodman,T,Male,Hispanic,secondyear,No,1,1565,no,Approaches
934437,Goodman,T,Male,Hispanic,secondyear,No,2,1667,no,Meets
934449,Carmichael,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
934449,Carmichael,T,Male,Hispanic,LEP,No,1,1488,no,Approaches
934449,Carmichael,T,Male,Hispanic,LEP,No,2,1519,no,Approaches
934459,Carmichael,T,Male,Asian,LEP,No,0,1889,no,Masters
934459,Carmichael,T,Male,Asian,LEP,No,1,1733,no,Masters
934459,Carmichael,T,Male,Asian,LEP,No,2,1860,no,Masters
934472,Goodman,T,Female,Hispanic,LEP,No,0,1208,no,Notapproach
934472,Goodman,T,Female,Hispanic,LEP,No,1,1549,no,Approaches
934474,Harris,C,Male,Afamerican,None,No,0,1486,no,Meets
934474,Harris,C,Male,Afamerican,None,No,1,1697,no,Masters
934474,Harris,C,Male,Afamerican,None,No,2,1739,no,Masters
934475,OrangeGrove,C,Female,White,None,Yes,0,1208,no,Notapproach
934475,OrangeGrove,C,Female,White,None,Yes,1,1299,no,Notapproach
934475,OrangeGrove,C,Female,White,None,Yes,2,1308,no,Notapproach
934478,Carmichael,T,Female,Afamerican,None,No,0,1265,no,Notapproach
934478,Carmichael,T,Female,Afamerican,None,No,1,1417,no,Notapproach
934478,Carmichael,T,Female,Afamerican,None,No,2,1432,no,Notapproach
934483,Black,T,Female,Hispanic,firstyear,No,0,1625,no,Masters
934483,Black,T,Female,Hispanic,firstyear,No,1,1782,no,Masters
934483,Black,T,Female,Hispanic,firstyear,No,2,1667,no,Meets
934490,Johnson,C,Male,Hispanic,firstyear,No,0,1345,no,Notapproach
934490,Johnson,C,Male,Hispanic,firstyear,No,1,1533,no,Approaches
934525,Carmichael,T,Female,Hispanic,firstyear,No,0,1675,no,Masters
934525,Carmichael,T,Female,Hispanic,firstyear,No,1,1697,no,Masters
934525,Carmichael,T,Female,Hispanic,firstyear,No,2,1860,no,Masters
934534,Black,T,Male,Hispanic,LEP,Yes,0,1228,no,Notapproach
934534,Black,T,Male,Hispanic,LEP,Yes,1,1337,no,Notapproach
934534,Black,T,Male,Hispanic,LEP,Yes,2,1533,no,Approaches
934535,Harris,C,Male,Hispanic,LEP,No,0,1511,no,Meets
934535,Harris,C,Male,Hispanic,LEP,No,1,1589,no,Meets
934535,Harris,C,Male,Hispanic,LEP,No,2,1647,no,Meets
934544,Carroll,T,Female,Hispanic,LEP,No,0,1454,no,Approaches
934544,Carroll,T,Female,Hispanic,LEP,No,1,1565,no,Approaches
934579,Carmichael,T,Male,Afamerican,None,Yes,1,1299,no,Notapproach
934579,Harris,C,Male,Afamerican,None,Yes,1,1299,no,Notapproach
934579,Carmichael,T,Male,Afamerican,None,Yes,2,1330,no,Notapproach
934579,Harris,C,Male,Afamerican,None,Yes,2,1330,no,Notapproach
934583,Carmichael,T,Male,Afamerican,None,No,0,1533,no,Meets
934583,Carmichael,T,Male,Afamerican,None,No,1,1518,no,Approaches
934583,Carmichael,T,Male,Afamerican,None,No,2,1625,no,Meets
934602,Goodman,T,Female,Afamerican,None,No,0,1454,no,Approaches
934602,Goodman,T,Female,Afamerican,None,No,1,1549,no,Approaches
934698,Carroll,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
934698,Carroll,T,Male,Hispanic,LEP,No,1,1549,no,Approaches
934698,Carroll,T,Male,Hispanic,LEP,No,2,1724,no,Masters
934717,OrangeGrove,C,Female,Hispanic,firstyear,No,0,1437,no,Approaches
934720,OrangeGrove,C,Male,Hispanic,None,No,0,1472,no,Approaches
934720,OrangeGrove,C,Male,Hispanic,None,No,1,1589,no,Meets
934720,OrangeGrove,C,Male,Hispanic,None,No,2,1667,no,Meets
934760,Harris,C,Male,Afamerican,None,No,0,1421,no,Approaches
934760,Harris,C,Male,Afamerican,None,No,1,1503,no,Approaches
934760,Harris,C,Male,Afamerican,None,No,2,1625,no,Meets
934822,Goodman,T,Male,Afamerican,None,No,0,1405,no,Approaches
934822,Goodman,T,Male,Afamerican,None,No,1,1589,no,Meets
934823,Goodman,T,Male,Hispanic,None,No,0,1345,no,Notapproach
934880,Bussey,C,Female,Hispanic,LEP,No,0,1421,no,Approaches
934891,OrangeGrove,C,Male,Hispanic,LEP,No,0,1559,no,Meets
934891,OrangeGrove,C,Male,Hispanic,LEP,No,1,1643,no,Meets
934891,OrangeGrove,C,Male,Hispanic,LEP,No,2,1688,no,Meets
934953,Goodman,T,Female,Hispanic,LEP,No,0,1298,no,Notapproach
934957,Johnson,C,Female,Hispanic,None,No,0,1533,no,Meets
934957,Johnson,C,Female,Hispanic,None,No,1,1782,no,Masters
934965,Bussey,C,Female,Hispanic,secondyear,No,0,1755,no,Masters
934965,Bussey,C,Female,Hispanic,secondyear,No,1,1670,no,Masters
934968,Bussey,C,Male,Hispanic,LEP,No,0,1314,no,Notapproach
934984,Goodman,T,Male,Hispanic,LEP,No,0,1282,no,Notapproach
934984,Goodman,T,Male,Hispanic,LEP,No,1,1387,no,Notapproach
934984,Goodman,T,Male,Hispanic,LEP,No,2,1563,no,Approaches
934989,Black,T,Male,Hispanic,LEP,No,1,1621,no,Meets
934989,Black,T,Male,Hispanic,LEP,No,2,1625,no,Meets
935008,OrangeGrove,C,Male,Hispanic,None,No,0,1454,no,Approaches
935008,OrangeGrove,C,Male,Hispanic,None,No,1,1503,no,Approaches
935008,OrangeGrove,C,Male,Hispanic,None,No,2,1594,no,Approaches
935054,Carroll,T,Female,Hispanic,LEP,No,0,1314,no,Notapproach
935059,Black,T,Male,Hispanic,LEP,No,1,1488,no,Approaches
935059,Black,T,Male,Hispanic,LEP,No,2,1667,no,Meets
935061,Black,T,Male,Hispanic,secondyear,No,0,1625,no,Masters
935061,Black,T,Male,Hispanic,secondyear,No,1,1782,no,Masters
935061,Black,T,Male,Hispanic,secondyear,No,2,1809,no,Masters
935093,Johnson,C,Female,Hispanic,secondyear,No,0,1625,no,Masters
935093,Johnson,C,Female,Hispanic,secondyear,No,1,1733,no,Masters
935093,Johnson,C,Female,Hispanic,secondyear,No,2,1770,no,Masters
935126,Black,T,Female,Hispanic,LEP,No,1,1417,no,Notapproach
935126,Black,T,Female,Hispanic,LEP,No,2,1548,no,Approaches
935127,Carroll,T,Male,Hispanic,None,No,0,1421,no,Approaches
935127,Carroll,T,Male,Hispanic,None,No,1,1549,no,Approaches
935127,Carroll,T,Male,Hispanic,None,No,2,1563,no,Approaches
935141,OrangeGrove,C,Female,Hispanic,None,No,0,1533,no,Meets
935141,OrangeGrove,C,Female,Hispanic,None,No,1,1589,no,Meets
935141,OrangeGrove,C,Female,Hispanic,None,No,2,1578,no,Approaches
935143,Goodman,T,Female,Hispanic,secondyear,No,2,1611,no,Approaches
935175,Black,T,Female,Afamerican,None,No,0,1282,no,Notapproach
935175,Black,T,Female,Afamerican,None,No,1,1355,no,Notapproach
935209,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1421,no,Approaches
935209,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1549,no,Approaches
935234,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1472,no,Approaches
935234,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1533,no,Approaches
935234,OrangeGrove,C,Female,Hispanic,secondyear,No,2,1724,no,Masters
935288,Goodman,T,Female,Hispanic,secondyear,No,0,1345,no,Notapproach
935288,Goodman,T,Female,Hispanic,secondyear,No,1,1467,no,Approaches
935289,Carroll,T,Female,Hispanic,secondyear,No,0,1559,no,Meets
935289,Carroll,T,Female,Hispanic,secondyear,No,1,1601,no,Meets
935289,Carroll,T,Female,Hispanic,secondyear,No,2,1625,no,Meets
935290,Carmichael,T,Male,Asian,LEP,No,0,1559,no,Meets
935290,Carmichael,T,Male,Asian,LEP,No,1,1697,no,Masters
935290,Carmichael,T,Male,Asian,LEP,No,2,1860,no,Masters
935291,Carroll,T,Female,Hispanic,LEP,No,0,1298,no,Notapproach
935292,Bussey,C,Male,Hispanic,LEP,No,0,1185,no,Notapproach
935294,Black,T,Male,Hispanic,LEP,No,0,1596,no,Masters
935294,Bussey,C,Male,Hispanic,LEP,No,0,1596,no,Masters
935294,Black,T,Male,Hispanic,LEP,No,1,1697,no,Masters
935294,Bussey,C,Male,Hispanic,LEP,No,1,1697,no,Masters
935294,Black,T,Male,Hispanic,LEP,No,2,1770,no,Masters
935299,Carroll,T,Male,Hispanic,secondyear,No,0,1405,no,Approaches
935299,Carroll,T,Male,Hispanic,secondyear,No,1,1643,no,Meets
935299,Carroll,T,Male,Hispanic,secondyear,No,2,1647,no,Meets
935302,Carroll,T,Male,Hispanic,secondyear,No,0,1421,no,Approaches
935302,Carroll,T,Male,Hispanic,secondyear,No,1,1549,no,Approaches
935302,Carroll,T,Male,Hispanic,secondyear,No,2,1563,no,Approaches
935304,Goodman,T,Female,Hispanic,secondyear,No,0,1405,no,Approaches
935304,Goodman,T,Female,Hispanic,secondyear,No,1,1601,no,Meets
935304,Goodman,T,Female,Hispanic,secondyear,No,2,1809,no,Masters
935314,Carmichael,T,Female,Hispanic,LEP,No,0,1330,no,Notapproach
935314,Carmichael,T,Female,Hispanic,LEP,No,1,1446,no,Notapproach
935314,Carmichael,T,Female,Hispanic,LEP,No,2,1490,no,Notapproach
935337,Johnson,C,Male,Hispanic,LEP,No,0,1159,no,Notapproach
935339,Harris,C,Female,Afamerican,None,No,0,1208,no,Notapproach
935352,Johnson,C,Female,Hispanic,None,No,0,1405,no,Approaches
935352,Johnson,C,Female,Hispanic,None,No,1,1643,no,Meets
935363,Johnson,C,Male,Hispanic,LEP,No,1,1488,no,Approaches
935381,Johnson,C,Female,Hispanic,secondyear,No,0,1511,no,Meets
935381,Johnson,C,Female,Hispanic,secondyear,No,1,1589,no,Meets
935381,Johnson,C,Female,Hispanic,secondyear,No,2,1594,no,Approaches
935401,Bussey,C,Male,Hispanic,LEP,No,0,1360,no,Approaches
935483,Carroll,T,Female,Hispanic,LEP,No,0,1265,no,Notapproach
935483,Carroll,T,Female,Hispanic,LEP,No,1,1371,no,Notapproach
935520,Goodman,T,Female,Hispanic,LEP,No,1,1503,no,Approaches
935543,Johnson,C,Male,Hispanic,firstyear,No,1,1601,no,Meets
935551,Goodman,T,Male,Hispanic,None,No,0,1675,no,Masters
935551,Goodman,T,Male,Hispanic,None,No,1,1862,no,Masters
935551,Goodman,T,Male,Hispanic,None,No,2,1943,no,Masters
935556,OrangeGrove,C,Female,Hispanic,None,No,0,1511,no,Meets
935556,OrangeGrove,C,Female,Hispanic,None,No,1,1697,no,Masters
935556,OrangeGrove,C,Female,Hispanic,None,No,2,1724,no,Masters
935561,Goodman,T,Female,Hispanic,None,No,0,1511,no,Meets
935561,Harris,C,Female,Hispanic,None,No,0,1511,no,Meets
935561,Goodman,T,Female,Hispanic,None,No,1,1488,no,Approaches
935561,Harris,C,Female,Hispanic,None,No,1,1488,no,Approaches
935561,Harris,C,Female,Hispanic,None,No,2,1688,no,Meets
935562,Harris,C,Male,Afamerican,None,No,0,1533,no,Meets
935562,Harris,C,Male,Afamerican,None,No,1,1697,no,Masters
935562,Harris,C,Male,Afamerican,None,No,2,1860,no,Masters
935573,Bussey,C,Male,Hispanic,secondyear,Yes,0,1559,no,Meets
935573,Bussey,C,Male,Hispanic,secondyear,Yes,1,1533,no,Approaches
935573,Bussey,C,Male,Hispanic,secondyear,Yes,2,1739,no,Masters
935577,OrangeGrove,C,Female,Hispanic,LEP,No,0,1559,no,Meets
935577,OrangeGrove,C,Female,Hispanic,LEP,No,1,1697,no,Masters
935577,OrangeGrove,C,Female,Hispanic,LEP,No,2,1739,no,Masters
935586,Bussey,C,Male,Hispanic,LEP,No,0,1533,no,Meets
935586,Bussey,C,Male,Hispanic,LEP,No,1,1474,no,Approaches
935586,Bussey,C,Male,Hispanic,LEP,No,2,1647,no,Meets
935652,Black,T,Male,Hispanic,firstyear,No,1,1488,no,Approaches
935652,Black,T,Male,Hispanic,firstyear,No,2,1647,no,Meets
935682,Black,T,Male,Hispanic,secondyear,No,0,1472,no,Approaches
935682,Black,T,Male,Hispanic,secondyear,No,1,1670,no,Masters
935682,Black,T,Male,Hispanic,secondyear,No,2,1724,no,Masters
935721,Carmichael,T,Male,Afamerican,None,No,0,1625,no,Masters
935721,Carmichael,T,Male,Afamerican,None,No,1,1621,no,Meets
935721,Carmichael,T,Male,Afamerican,None,No,2,1770,no,Masters
935724,Carmichael,T,Male,Afamerican,None,No,0,1437,no,Approaches
935724,Carmichael,T,Male,Afamerican,None,No,1,1621,no,Meets
935724,Carmichael,T,Male,Afamerican,None,No,2,1770,no,Masters
935780,Goodman,T,Male,Asian,secondyear,No,0,1405,no,Approaches
935780,Goodman,T,Male,Asian,secondyear,No,1,1549,no,Approaches
935803,OrangeGrove,C,Male,Afamerican,None,No,0,1486,no,Meets
935803,OrangeGrove,C,Male,Afamerican,None,No,1,1643,no,Meets
935803,OrangeGrove,C,Male,Afamerican,None,No,2,1594,no,Approaches
935810,Carroll,T,Female,Hispanic,LEP,No,0,1282,no,Notapproach
935810,Carroll,T,Female,Hispanic,LEP,No,1,1533,no,Approaches
935812,Carroll,T,Female,Hispanic,None,No,0,1228,no,Notapproach
935812,Carroll,T,Female,Hispanic,None,No,1,1387,no,Notapproach
935812,Carroll,T,Female,Hispanic,None,No,2,1519,no,Approaches
935825,OrangeGrove,C,Male,Hispanic,None,No,1,1467,no,Approaches
935825,OrangeGrove,C,Male,Hispanic,None,No,2,1385,no,Notapproach
935829,Black,T,Female,Hispanic,LEP,No,1,1503,no,Approaches
935829,Black,T,Female,Hispanic,LEP,No,2,1563,no,Approaches
935846,OrangeGrove,C,Male,Hispanic,None,Yes,0,1472,no,Approaches
935846,OrangeGrove,C,Male,Hispanic,None,Yes,1,1697,no,Masters
935863,Carroll,T,Male,Hispanic,None,No,0,1596,no,Masters
935863,Carroll,T,Male,Hispanic,None,No,1,1733,no,Masters
935863,Carroll,T,Male,Hispanic,None,No,2,1860,no,Masters
935871,Goodman,T,Female,Hispanic,LEP,No,0,1282,no,Notapproach
935871,Goodman,T,Female,Hispanic,LEP,No,1,1589,no,Meets
935871,Goodman,T,Female,Hispanic,LEP,No,2,1647,no,Meets
935880,Carmichael,T,Female,Afamerican,None,No,0,1437,no,Approaches
935880,Carmichael,T,Female,Afamerican,None,No,1,1488,no,Approaches
935880,Carmichael,T,Female,Afamerican,None,No,2,1611,no,Approaches
935889,Johnson,C,Male,Hispanic,secondyear,No,0,1755,no,Masters
935889,Johnson,C,Male,Hispanic,secondyear,No,1,1862,no,Masters
935907,Black,T,Male,Hispanic,None,No,0,1625,no,Masters
935907,Black,T,Male,Hispanic,None,No,1,1643,no,Meets
935907,Black,T,Male,Hispanic,None,No,2,1724,no,Masters
935911,Black,T,Male,Afamerican,None,No,0,1360,no,Approaches
935911,Black,T,Male,Afamerican,None,No,1,1488,no,Approaches
935929,Johnson,C,Female,Afamerican,None,No,2,1667,no,Meets
935932,Carroll,T,Male,Hispanic,None,No,0,1390,no,Approaches
935932,Carroll,T,Male,Hispanic,None,No,1,1533,no,Approaches
935932,Carroll,T,Male,Hispanic,None,No,2,1519,no,Approaches
935938,Carmichael,T,Male,Hispanic,firstyear,No,0,1596,no,Masters
935938,Carmichael,T,Male,Hispanic,firstyear,No,1,1601,no,Meets
935938,Carmichael,T,Male,Hispanic,firstyear,No,2,1943,no,Masters
935958,Johnson,C,Female,Afamerican,None,No,0,1486,no,Meets
935961,Bussey,C,Male,Hispanic,LEP,No,0,1454,no,Approaches
935961,Bussey,C,Male,Hispanic,LEP,No,1,1621,no,Meets
935963,Carmichael,T,Male,Asian,secondyear,No,0,1755,no,Masters
935967,Bussey,C,Female,Hispanic,None,No,0,1390,no,Approaches
935967,Bussey,C,Female,Hispanic,None,No,1,1431,no,Notapproach
936036,Carroll,T,Female,White,None,No,2,1500,no,Approaches
936040,Black,T,Male,Afamerican,None,No,0,1511,no,Meets
936040,Black,T,Male,Afamerican,None,No,1,1621,no,Meets
936040,Black,T,Male,Afamerican,None,No,2,1860,no,Masters
936046,Carroll,T,Male,Hispanic,None,No,0,1282,no,Notapproach
936046,Carroll,T,Male,Hispanic,None,No,1,1299,no,Notapproach
936046,Carroll,T,Male,Hispanic,None,No,2,1385,no,Notapproach
936068,Carroll,T,Male,White,None,No,0,1533,no,Meets
936111,Carmichael,T,Male,Afamerican,None,No,0,1454,no,Approaches
936111,Carmichael,T,Male,Afamerican,None,No,1,1518,no,Approaches
936111,Carmichael,T,Male,Afamerican,None,No,2,1563,no,Approaches
936121,Carroll,T,Male,White,None,No,2,1402,no,Notapproach
936127,Goodman,T,Male,Hispanic,None,No,0,1559,no,Meets
936127,Goodman,T,Male,Hispanic,None,No,1,text,no,Meets
936127,Goodman,T,Male,Hispanic,None,No,2,text,no,Meets
936143,Carmichael,T,Male,Hispanic,firstyear,No,0,1559,no,Meets
936143,Carmichael,T,Male,Hispanic,firstyear,No,1,text,no,Approaches
936143,Carmichael,T,Male,Hispanic,firstyear,No,2,text,no,Masters
936154,Johnson,C,Female,Hispanic,None,No,0,1511,no,Meets
936154,Johnson,C,Female,Hispanic,None,No,1,text,no,Meets
936165,Carmichael,T,Female,Afamerican,None,No,0,1247,no,Notapproach
936165,Carmichael,T,Female,Afamerican,None,No,1,144600%,no,Notapproach
936165,Carmichael,T,Female,Afamerican,None,No,2,text,no,Approaches
936173,Carroll,T,Female,Hispanic,None,No,0,1185,no,Notapproach
936173,Carroll,T,Female,Hispanic,None,No,1,text,no,Notapproach
936173,Carroll,T,Female,Hispanic,None,No,2,text,no,Notapproach
936184,Carmichael,T,Female,Hispanic,LEP,No,0,1454,no,Approaches
936184,Carmichael,T,Female,Hispanic,LEP,No,1,154900%,no,Approaches
936184,Carmichael,T,Female,Hispanic,LEP,No,2,text,no,Meets
936194,Johnson,C,Female,Afamerican,None,No,0,1454,no,Approaches
936215,Johnson,C,Female,Hispanic,None,No,0,1330,no,Notapproach
936215,Johnson,C,Female,Hispanic,None,No,1,150300%,no,Approaches
936230,Goodman,T,Male,Hispanic,LEP,No,0,1486,no,Meets
936230,Goodman,T,Male,Hispanic,LEP,No,1,text,no,Masters
936269,Goodman,T,Male,Afamerican,None,No,0,1437,no,Approaches
936269,Goodman,T,Male,Afamerican,None,No,1,146700%,no,Approaches
936269,Goodman,T,Male,Afamerican,None,No,2,text,no,Approaches
936352,Johnson,C,Female,Hispanic,secondyear,No,0,1559,no,Meets
936352,Johnson,C,Female,Hispanic,secondyear,No,1,text,no,Masters
936352,Johnson,C,Female,Hispanic,secondyear,No,2,text,no,Approaches
936360,OrangeGrove,C,Male,Hispanic,LEP,No,0,1511,no,Meets
936360,OrangeGrove,C,Male,Hispanic,LEP,No,1,text,no,Approaches
936360,OrangeGrove,C,Male,Hispanic,LEP,No,2,text,no,Approaches
936374,Black,T,Female,Afamerican,None,No,0,1405,no,Approaches
936374,Black,T,Female,Afamerican,None,No,2,text,no,Notapproach
936395,Black,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
936395,Black,T,Male,Hispanic,LEP,No,1,text,no,Approaches
936395,Black,T,Male,Hispanic,LEP,No,2,text,no,Approaches
936407,Black,T,Male,Hispanic,secondyear,No,0,1625,no,Masters
936407,Black,T,Male,Hispanic,secondyear,No,1,162100%,no,Meets
936407,Black,T,Male,Hispanic,secondyear,No,2,text,no,Masters
936434,Bussey,C,Male,Hispanic,LEP,Yes,0,1265,no,Notapproach
936452,Black,T,Female,Hispanic,firstyear,No,1,158900%,no,Meets
936452,Black,T,Female,Hispanic,firstyear,No,2,text,no,Meets
936498,Johnson,C,Male,Hispanic,LEP,No,1,135500%,no,Notapproach
936518,Johnson,C,Female,Hispanic,LEP,No,0,1265,no,Notapproach
936518,Johnson,C,Female,Hispanic,LEP,No,1,text,no,Notapproach
936528,Black,T,Male,Hispanic,LEP,No,1,text,no,Meets
936528,Black,T,Male,Hispanic,LEP,No,2,text,no,Meets
936530,Johnson,C,Male,Hispanic,LEP,No,0,1282,no,Notapproach
936530,Johnson,C,Male,Hispanic,LEP,No,1,150300%,no,Approaches
936537,Black,T,Female,Afamerican,None,No,0,1405,no,Approaches
936537,Bussey,C,Female,Afamerican,None,No,0,1405,no,Approaches
936537,Black,T,Female,Afamerican,None,No,1,text,no,Notapproach
936537,Bussey,C,Female,Afamerican,None,No,1,143100%,no,Notapproach
936537,Black,T,Female,Afamerican,None,No,2,text,no,Notapproach
936541,Johnson,C,Male,Hispanic,LEP,No,0,1421,no,Approaches
936549,Johnson,C,Male,Hispanic,firstyear,No,1,text,no,Approaches
936549,Johnson,C,Male,Hispanic,firstyear,No,2,text,no,Notapproach
936553,Black,T,Female,Hispanic,secondyear,No,0,1675,no,Masters
936553,Black,T,Female,Hispanic,secondyear,No,1,text,no,Masters
936553,Black,T,Female,Hispanic,secondyear,No,2,text,no,Masters
936557,Carmichael,T,Male,Hispanic,secondyear,No,0,1625,no,Masters
936557,Carmichael,T,Male,Hispanic,secondyear,No,1,text,no,Masters
936557,Carmichael,T,Male,Hispanic,secondyear,No,2,text,no,Masters
936576,OrangeGrove,C,Male,Hispanic,LEP,No,1,text,no,Approaches
936576,OrangeGrove,C,Male,Hispanic,LEP,No,2,text,no,Approaches
936596,Johnson,C,Male,Hispanic,None,No,0,1511,no,Meets
936596,Johnson,C,Male,Hispanic,None,No,1,158900%,no,Meets
936608,Bussey,C,Male,Hispanic,None,No,0,1533,no,Meets
936608,Bussey,C,Male,Hispanic,None,No,1,167000%,no,Masters
936608,Bussey,C,Male,Hispanic,None,No,2,text,no,Masters
936644,Black,T,Female,Hispanic,None,No,0,1228,no,Notapproach
936644,Black,T,Female,Hispanic,None,No,1,text,no,Notapproach
936644,Black,T,Female,Hispanic,None,No,2,text,no,Notapproach
936662,Harris,C,Male,Afamerican,None,No,0,1625,no,Masters
936662,Harris,C,Male,Afamerican,None,No,1,text,no,Masters
936682,OrangeGrove,C,Male,Hispanic,firstyear,No,1,160100%,no,Meets
936682,OrangeGrove,C,Male,Hispanic,firstyear,No,2,text,no,Notapproach
936683,Harris,C,Male,Hispanic,None,No,0,1390,no,Approaches
936683,Harris,C,Male,Hispanic,None,No,1,158900%,no,Meets
936683,Harris,C,Male,Hispanic,None,No,2,text,no,Approaches
936690,Johnson,C,Female,Hispanic,None,No,0,1596,no,Masters
936692,OrangeGrove,C,Female,Hispanic,LEP,No,0,1314,no,Notapproach
936692,OrangeGrove,C,Female,Hispanic,LEP,No,1,text,no,Approaches
936692,OrangeGrove,C,Female,Hispanic,LEP,No,2,text,no,Approaches
936694,Goodman,T,Male,Hispanic,firstyear,No,1,text,no,Meets
936704,OrangeGrove,C,Female,Hispanic,None,No,0,1454,no,Approaches
936704,OrangeGrove,C,Female,Hispanic,None,No,1,text,no,Meets
936704,OrangeGrove,C,Female,Hispanic,None,No,2,text,no,Approaches
936763,OrangeGrove,C,Male,Hispanic,None,No,0,1282,no,Notapproach
936782,Harris,C,Male,Hispanic,LEP,No,0,1375,no,Approaches
936782,Harris,C,Male,Hispanic,LEP,No,1,text,no,Masters
936782,Harris,C,Male,Hispanic,LEP,No,2,text,no,Masters
936786,Johnson,C,Female,Afamerican,None,No,0,1596,no,Masters
936790,Carroll,T,Male,Hispanic,LEP,No,0,1486,no,Meets
936790,Carroll,T,Male,Hispanic,LEP,No,1,148800%,no,Approaches
936819,Carmichael,T,Female,Afamerican,None,Yes,0,1228,no,Notapproach
936819,Carmichael,T,Female,Afamerican,None,Yes,1,text,no,Notapproach
936819,Carmichael,T,Female,Afamerican,None,Yes,2,text,no,Notapproach
936865,Harris,C,Female,Afamerican,None,No,0,1265,no,Notapproach
936865,Harris,C,Female,Afamerican,None,No,1,text,no,Notapproach
936865,Harris,C,Female,Afamerican,None,No,2,text,no,Notapproach
936925,Bussey,C,Female,Hispanic,LEP,No,0,1511,no,Meets
936950,Carroll,T,Male,Hispanic,firstyear,No,0,1247,no,Notapproach
937027,Bussey,C,Male,Hispanic,LEP,No,0,1511,no,Meets
937095,Johnson,C,Male,Hispanic,LEP,No,0,1298,no,Notapproach
